1932,Lake Placid,Ice Hockey,"MOORE, Kenneth",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,"RIVERS, N.Romeo",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,"SIMPSON, Harold",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,"SUTHERLAND, Hugh",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,"WAGNER, W. Stanley",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Ice Hockey,"WISE, J. Alliston",CAN,Men,Ice Hockey,Gold
1932,Lake Placid,Skating,"WILSON, Montgomery",CAN,Men,Individual,Bronze
1932,Lake Placid,Skating,"STACK, Frank",CAN,Men,10000M,Bronze
1932,Lake Placid,Skating,"LOGAN, William F.",CAN,Men,1500M,Bronze
1932,Lake Placid,Skating,"HURD, Alexander",CAN,Men,1500M,Silver
1932,Lake Placid,Skating,"LOGAN, William F.",CAN,Men,5000M,Bronze
1932,Lake Placid,Skating,"HURD, Alexander",CAN,Men,500M,Bronze
1932,Lake Placid,Skating,"SZOLLAS, Laszlo",HUN,Men,Pairs,Bronze
1936,Garmisch Partenkirchen,Ice Hockey,"DEACON, Maxwell Arnold",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"FARGUHARSON, Hugh",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"FARMER-HORN, Kenneth",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"HAGGARTY, James",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"KITCHEN, Walter",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"MILTON, Raymond",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"MOORE, Francis",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"MURRAY, Herman",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"NASH, Arthur",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"NEVILLE, David John",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"SINCLAIR, Alexander",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"ST.GERMAIN, Ralph",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Ice Hockey,"THOMSON, William",CAN,Men,Ice Hockey,Silver
1936,Garmisch Partenkirchen,Skating,"SZOLLAS, Laszlo",HUN,Men,Pairs,Bronze
1948,St.Moritz,Ice Hockey,"BROOKS, H.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"DOWEY, Murray Albert",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"DUNSTER, Bernard Frank",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"FORBES, R.A.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"GILPIN, A.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"GRAVELLE, Jean Orval",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"GUZZO, Patrick",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"HALDER, Walter Edwin",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"HIBBERD, Thomas Edward",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"KING, Ross",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"LAPERRIERE, Henri-Andre",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"LECOMPTE, John Howard",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"LEICHNITZ, J.",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"MARA, George Edward",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"RENAUD, Albert Romeo",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"SCHROETER, Reginald John",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Ice Hockey,"TAYLOR, Irving",CAN,Men,Ice Hockey,Gold
1948,St.Moritz,Skating,"DIESTELMEYER, Wallace",CAN,Men,Pairs,Bronze
1948,St.Moritz,Skating,"KIRALY, Ede",HUN,Men,Pairs,Silver
1952,Oslo,Ice Hockey,"ABEL, George Gordon",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"DAVIES, John Francis",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"DAWE, Billie",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"DICKSON, Robert Bruce",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"GAUF, Donald Valentine",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"GIBSON, William James",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"HANSCH, Ralph Lawrence",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"MEYERS, Robert Roderick",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"MILLER, David Engelberg",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"PATERSON, Eric Evan",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"POLLOCK, Thomas Allen",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"PURVIS, Alan Ruggles",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"ROBERTSON, Gordon",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"SECCO, Louis John",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"SULLIVAN, Francis Cornelius",CAN,Men,Ice Hockey,Gold
1952,Oslo,Ice Hockey,"WATT, Robert",CAN,Men,Ice Hockey,Gold
1952,Oslo,Skating,"AUDLEY, Gordon",CAN,Men,500M,Bronze
1952,Oslo,Skating,"NAGY, Laszlo",HUN,Men,Pairs,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"BRODEUR, Denis",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"BROOKER, Charles",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"COLVIN, William",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"HORNE, Alfred James",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"HURST, Arthur",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"KLINCK, Byrle",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"KNOX, Paul",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"LAUFMAN, Kenneth",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"LEE, Howard Stewart",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"LOGAN, James",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"MARTIN, Floyd",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"MCKENZIE, John A.",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"ROPE, Donald",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"SCHOLES, George",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"THEBERGE, Gerry",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"WHITE, Robert",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Ice Hockey,"WOODALL, Keith Eugene",CAN,Men,Ice Hockey,Bronze
1956,Cortina d'Ampezzo,Skating,"BOWDEN, Norris",CAN,Men,Pairs,Silver
1956,Cortina d'Ampezzo,Skating,"NAGY, Laszlo",HUN,Men,Pairs,Bronze
1960,Squaw Valley,Ice Hockey,"ATTERSLEY, Robert",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"BENOIT, Maurice",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"CONNELLY, James",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"DOUGLAS, Jack",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"ETCHER, Fred",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"FORHAN, Robert",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"HEAD, Donald Charles",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"HURLEY, Harold",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"LAUFMAN, Kenneth",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"MARTIN, Floyd",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"MCKNIGHT, Robert",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"PENNINGTON, Clifford",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"ROPE, Donald",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"ROUSSEAU, Robert",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"SAMOLENKO, George",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"SINDEN, Harry",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Ice Hockey,"SLY, Darryl Hayward",CAN,Men,Ice Hockey,Silver
1960,Squaw Valley,Skating,"JACKSON, Donald",CAN,Men,Individual,Bronze
1960,Squaw Valley,Skating,"PAUL, Robert",CAN,Men,Pairs,Gold
1964,Innsbruck,Bobsleigh,"ANAKIN, Douglas",CAN,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,"EMERY, John",CAN,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,"EMERY, Victor",CAN,Men,Four-Man,Gold
1964,Innsbruck,Bobsleigh,"KIRBY, Peter",CAN,Men,Four-Man,Gold
1964,Innsbruck,Skating,"REVELL, Guy",CAN,Men,Pairs,Silver
1968,Grenoble,Ice Hockey,"BOURBONNAIS, Roger",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"BRODERICK, Kenneth",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"CADIEUX, Raymond",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"CONLIN, Paul",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"DINEEN, Gary",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"GLENNIE, Brian",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"HARGREAVES, Ted",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"HUCK, Francis",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"JOHNSTON, Larry Marshall",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"MCKENZIE, John Barry",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"MCMILLAN, William",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"MONTEITH, Stephen",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"MOTT, Morris",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"O'MALLEY, Terrence",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"O'SHEA, Danny",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"PINDER, Gerry",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"PINDER, Herbert",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Ice Hockey,"STEPHENSON, Wayne",CAN,Men,Ice Hockey,Bronze
1968,Grenoble,Bobsleigh,"NEAGOE, Nicolae",ROU,Men,Two-Man,Bronze
1968,Grenoble,Bobsleigh,"PANTURU, Ion",ROU,Men,Two-Man,Bronze
1976,Innsbruck,Skating,"CRANSTON, Toller",CAN,Men,Individual,Bronze
1976,Innsbruck,Skiing,"FROMMELT, Willy",LIE,Men,Slalom,Bronze
1980,Lake Placid,Skiing,"LEBANOV, Ivan",BUL,Men,30KM Mass Start,Bronze
1980,Lake Placid,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Silver
1980,Lake Placid,Skiing,"PODBORSKI, Steve",CAN,Men,Downhill,Bronze
1980,Lake Placid,Skating,"SALLAY, Andras",HUN,Men,Ice Dancing,Silver
1980,Lake Placid,Skiing,"WENZEL, Andreas",LIE,Men,Giant Slalom,Silver
1984,Sarajevo,Skating,"ORSER, Brian",CAN,Men,Individual,Silver
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Gold
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1500M,Gold
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,500M,Bronze
1984,Sarajevo,Skiing,"WENZEL, Andreas",LIE,Men,Giant Slalom,Bronze
1984,Sarajevo,Skiing,"FRANKO, Jure",YUG,Men,Giant Slalom,Silver
1988,Calgary,Skating,"MCCALL, Robert",CAN,Men,Ice Dancing,Bronze
1988,Calgary,Skating,"ORSER, Brian",CAN,Men,Individual,Silver
1988,Calgary,Skiing,"FROMMELT, Paul",LIE,Men,Slalom,Bronze
1988,Calgary,Skiing,"DEBELAK, Matjaz",YUG,Men,K120 Individual (90M),Bronze
1988,Calgary,Skiing,"DEBELAK, Matjaz",YUG,Men,K120 Team (90M),Silver
1988,Calgary,Skiing,"TEPES, Miran",YUG,Men,K120 Team (90M),Silver
1988,Calgary,Skiing,"ULAGA, Primoz",YUG,Men,K120 Team (90M),Silver
1988,Calgary,Skiing,"ZUPAN, Matjaz",YUG,Men,K120 Team (90M),Silver
1992,Albertville,Ice Hockey,"ARCHIBALD, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BROST, Todd",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"BURKE, Sean",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"DAHL, Kevin",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"GILES, Curtis",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"HANNAN, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"HYNES, Gordon",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"JUNEAU, Joe",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"KIDD, Trevor",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LEBEAU, Patrick",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LINDBERG, Chris",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"MANDERVILLE, Kent",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"PLAVSIC, Adrian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"RATUSHNY, Dan",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"SMITH, Randy",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"ST.LAURENT, Sam",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"TIPPETT, David",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"TUTT, Brian",CAN,Men,Ice Hockey,Silver
1992,Albertville,Ice Hockey,"WOOLLEY, Jason",CAN,Men,Ice Hockey,Silver
1992,Albertville,Skating,"EISLER, Lloyd",CAN,Men,Pairs,Bronze
1992,Albertville,Skating,"BLACKBURN, Frederic",CAN,Men,1000M,Silver
1992,Albertville,Skating,"BLACKBURN, Frederic",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"DAIGNAULT, Laurent",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"DAIGNAULT, Michel",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"GAGNON, Sylvain",CAN,Men,5000M Relay,Silver
1992,Albertville,Skating,"LACKIE, Mark",CAN,Men,5000M Relay,Silver
1992,Albertville,Skiing,"GIRARDELLI, Marc",LUX,Men,Giant Slalom,Silver
1992,Albertville,Skiing,"GIRARDELLI, Marc",LUX,Men,Super-G,Silver
1994,Lillehammer,Ice Hockey,"ASTLEY, Mark",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"AUCOIN, Adrian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HARLOCK, David",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HIRSCH, Corey",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"HLUSHKO, Todd",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"JOHNSON, Greg",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"KONTOS, Chris",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"LEGACE, Manny",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"LOVSIN, Ken",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"MAYER, Derek",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"NEDVED, Peter",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"NORRIS, Dwayne",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"PARKS, Greg",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ROY, Allain",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"ROY, Jean Yves",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SAVAGE, Brian",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"THERIEN, Chris",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"WARRINER, Todd",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Ice Hockey,"WERENKA, Brad",CAN,Men,Ice Hockey,Silver
1994,Lillehammer,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver
1994,Lillehammer,Skating,"EISLER, Lloyd",CAN,Men,Pairs,Bronze
1994,Lillehammer,Skating,"GAGNON, Marc",CAN,Men,1000M,Bronze
1994,Lillehammer,Skiing,"PODIVINSKY, Ed",CAN,Men,Downhill,Bronze
1994,Lillehammer,Skiing,"LANGLOIS, Lloyd",CAN,Men,Aerials,Bronze
1994,Lillehammer,Skiing,"LAROCHE, Philippe",CAN,Men,Aerials,Silver
1994,Lillehammer,Skiing,"BRASSARD, Jean-Luc",CAN,Men,Moguls,Gold
1994,Lillehammer,Skiing,"KOSIR, Jure",SLO,Men,Slalom,Bronze
1998,Nagano,Bobsleigh,"LUEDERS, Pierre",CAN,Men,Two-Man,Gold
1998,Nagano,Bobsleigh,"MACEACHERN, David",CAN,Men,Two-Man,Gold
1998,Nagano,Curling,"HARRIS, Mike",CAN,Men,Curling,Silver
1998,Nagano,Curling,"HART, Richard",CAN,Men,Curling,Silver
1998,Nagano,Curling,"KARRYS, George",CAN,Men,Curling,Silver
1998,Nagano,Curling,"MITCHELL, Collin",CAN,Men,Curling,Silver
1998,Nagano,Curling,"SAVAGE, Paul",CAN,Men,Curling,Silver
1998,Nagano,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver
1998,Nagano,Skating,"BEDARD, Eric",CAN,Men,1000M,Bronze
1998,Nagano,Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"CAMPBELL, Derrick",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"DROLET, Francois",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"GAGNON, Marc",CAN,Men,5000M Relay,Gold
1998,Nagano,Skating,"OVERLAND, Kevin",CAN,Men,500M,Bronze
1998,Nagano,Skating,"WOTHERSPOON, Jeremy",CAN,Men,500M,Silver
1998,Nagano,Skiing,"REBAGLIATI, Ross",CAN,Men,Giant-Slalom,Gold
2002,Salt Lake City,Curling,"BARTLETT, Don",CAN,Men,Curling,Silver
2002,Salt Lake City,Curling,"MARTIN, Kevin",CAN,Men,Curling,Silver
2002,Salt Lake City,Curling,"RYCROFT, Carter",CAN,Men,Curling,Silver
2002,Salt Lake City,Curling,"TRALNBERG, Ken",CAN,Men,Curling,Silver
2002,Salt Lake City,Curling,"WALCHUK, Don",CAN,Men,Curling,Silver
2002,Salt Lake City,Ice Hockey,"BELFOUR, Ed",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"BLAKE, Rob",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"BREWER, Eric",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"BRODEUR, Martin",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"FLEURY, Theo",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"FOOTE, Adam",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"GAGNE, Simon",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"IGINLA, Jarome",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"JOSEPH, Curtis",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"JOVANOVSKI, Ed",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"LEMIEUX, Mario",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"MACINNIS, Al",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"NIEDERMAYER, Scott",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"NIEUWENDYK, Joe",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"NOLAN, Owen",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"PECA, Mike",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"PRONGER, Chris",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"SAKIC, Joe",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"SHANAHAN, Brendan",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"SMYTH, Ryan",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Ice Hockey,"YZERMAN, Steve",CAN,Men,Ice Hockey,Gold
2002,Salt Lake City,Skating,"PELLETIER, David",CAN,Men,Pairs,Gold
2002,Salt Lake City,Skating,"TURCOTTE, Mathieu",CAN,Men,1000M,Bronze
2002,Salt Lake City,Skating,"GAGNON, Marc",CAN,Men,1500M,Bronze
2002,Salt Lake City,Skating,"BEDARD, Eric",CAN,Men,5000M Relay,Gold
2002,Salt Lake City,Skating,"GAGNON, Marc",CAN,Men,5000M Relay,Gold
2002,Salt Lake City,Skating,"GUILMETTE, Jonathan",CAN,Men,5000M Relay,Gold
2002,Salt Lake City,Skating,"TREMBLAY, Francois-Louis",CAN,Men,5000M Relay,Gold
